0918,1,0000000009,600001,10.089,40100
0925,2,0000000006,600001,11.569,70100
0916,1,0000000007,600001,10.276,30100
0919,2,0000000007,600001,11.170,20100
0918,1,0000000001,600001,10.214,80100
0924,2,0000000006,600001,11.797,70100
0917,1,0000000008,600001,10.232,30100
0915,2,0000000006,600001,11.785,80100
0916,1,0000000007,600001,10.172,20100
0916,2,0000000004,600001,11.450,30100
0919,1,0000000005,600001,10.470,80100
0919,2,0000000004,600001,11.580,10100
0923,1,0000000003,600001,9.991,60100
0917,2,0000000005,600001,11.572,80100
0915,1,0000000007,600001,10.233,50100
0925,2,0000000004,600001,11.357,20100
0923,1,0000000009,600001,10.465,60100
0921,2,0000000004,600001,11.826,90100
0916,1,0000000004,600001,10.329,30100
0917,2,0000000005,600001,11.894,30100
0919,1,0000000004,600001,10.173,100
0916,2,0000000005,600001,11.731,100
0923,1,0000000006,600001,10.336,80100
0920,2,0000000009,600001,11.883,50100
0923,1,0000000002,600001,10.153,40100
0922,2,0000000001,600001,11.809,10100
0923,1,0000000003,600001,10.013,40100
0925,2,0000000005,600001,11.575,30100
0918,1,0000000006,600001,10.322,90100
0923,2,0000000004,600001,11.819,50100
0918,1,0000000007,600001,10.411,100
0915,2,0000000004,600001,11.322,40100
0924,1,0000000002,600001,9.950,40100
0924,2,0000000003,600001,11.313,50100
0919,1,0000000003,600001,10.186,90100
0917,2,0000000001,600001,11.829,100
0923,1,0000000008,600001,10.090,100
0921,2,0000000003,600001,11.278,90100
0921,1,0000000002,600001,10.015,50100
0925,2,0000000005,600001,11.701,80100
0923,1,0000000006,600001,10.456,60100
0915,2,0000000003,600001,11.695,60100
0915,1,0000000007,600001,10.415,30100
0918,2,0000000004,600001,11.500,80100
0920,1,0000000007,600001,10.057,30100
0924,2,0000000006,600001,11.792,50100
0920,1,0000000006,600001,10.465,40100
0919,2,0000000009,600001,11.104,60100
0925,1,0000000004,600001,10.078,60100
0916,2,0000000005,600001,11.804,10100
0920,1,0000000003,600001,10.125,50100
0921,2,0000000008,600001,11.163,90100
0919,1,0000000006,600001,10.322,50100
0918,2,0000000001,600001,11.833,10100
0917,1,0000000006,600001,10.467,70100
0918,2,0000000009,600001,11.869,50100
0923,1,0000000006,600001,10.293,100
0916,2,0000000008,600001,11.419,50100
0915,1,0000000009,600001,10.299,20100
0921,2,0000000008,600001,11.818,40100
0923,1,0000000005,600001,10.442,30100
0916,2,0000000006,600001,11.803,30100
0915,1,0000000003,600001,10.295,90100
0916,2,0000000001,600001,11.384,80100
0920,1,0000000003,600001,10.259,60100
0917,2,0000000003,600001,11.701,20100
0923,1,0000000002,600001,9.931,80100
0917,2,0000000003,600001,11.389,50100
0917,1,0000000002,600001,10.120,40100
0919,2,0000000009,600001,11.380,90100
0924,1,0000000007,600001,10.115,70100
0922,2,0000000009,600001,11.480,30100
0919,1,0000000007,600001,9.984,40100
0925,2,0000000003,600001,11.832,30100
0915,1,0000000005,600001,10.428,100
0919,2,0000000003,600001,11.811,60100
0920,1,0000000003,600001,10.047,100
0923,2,0000000005,600001,11.861,50100
0919,1,0000000002,600001,10.262,90100
0915,2,0000000001,600001,11.223,60100
0925,1,0000000007,600001,10.041,10100
0920,2,0000000002,600001,11.462,90100
0917,1,0000000006,600001,9.963,10100
0917,2,0000000009,600001,11.132,70100
0918,1,0000000006,600001,10.492,40100
0923,2,0000000009,600001,11.510,80100
0920,1,0000000003,600001,10.472,70100
0918,2,0000000006,600001,11.115,90100
0915,1,0000000002,600001,10.227,50100
0925,2,0000000004,600001,11.752,100
0921,1,0000000007,600001,9.976,30100
0924,2,0000000004,600001,11.804,90100
0924,1,0000000004,600001,10.037,100
0918,2,0000000007,600001,11.498,60100
0924,1,0000000004,600001,10.453,50100
0915,2,0000000009,600001,11.881,10100
0921,1,0000000004,600001,10.186,80100
0922,2,0000000007,600001,11.821,20100
0918,1,0000000003,600001,10.427,20100
0924,2,0000000006,600001,11.576,50100
0921,1,0000000002,600001,10.475,60100
0925,2,0000000005,600001,11.651,10100
0920,1,0000000005,600001,10.016,10100
0921,2,0000000002,600001,11.869,90100
0925,1,0000000003,600001,10.165,10100
0916,2,0000000008,600001,11.787,60100
0918,1,0000000006,600001,9.996,100
0920,2,0000000005,600001,11.393,30100
0919,1,0000000006,600001,10.440,60100
0915,2,0000000007,600001,11.194,10100
0917,1,0000000003,600001,9.952,10100
0916,2,0000000004,600001,11.843,90100
0916,1,0000000008,600001,10.135,70100
0923,2,0000000003,600001,11.217,60100
0922,1,0000000005,600001,10.041,30100
0918,2,0000000004,600001,11.486,50100
0921,1,0000000003,600001,10.005,90100
0925,2,0000000005,600001,11.292,50100
0923,1,0000000009,600001,10.056,100
0917,2,0000000005,600001,11.175,20100
0916,1,0000000009,600001,10.254,10100
0921,2,0000000004,600001,11.764,90100
0922,1,0000000009,600001,10.291,60100
0921,2,0000000003,600001,11.668,70100
0923,1,0000000008,600001,10.015,80100
0923,2,0000000003,600001,11.400,80100
0915,1,0000000002,600001,10.307,80100
0915,2,0000000007,600001,11.445,20100
0923,1,0000000007,600001,10.279,80100
0915,2,0000000007,600001,11.218,90100
0924,1,0000000002,600001,10.106,20100
0917,2,0000000005,600001,11.833,20100
0916,1,0000000003,600001,10.381,100
0924,2,0000000005,600001,11.405,40100
0923,1,0000000006,600001,10.397,80100
0921,2,0000000006,600001,11.430,60100
0917,1,0000000005,600001,10.335,90100
0922,2,0000000007,600001,11.349,40100
0922,1,0000000003,600001,10.477,40100
0917,2,0000000009,600001,11.841,10100
0925,1,0000000005,600001,10.320,20100
0919,2,0000000001,600001,11.568,50100
0921,1,0000000008,600001,10.002,20100
0920,2,0000000006,600001,11.101,80100
0920,1,0000000001,600001,10.025,50100
0917,2,0000000003,600001,11.548,20100
0917,1,0000000006,600001,10.175,30100
0923,2,0000000004,600001,11.621,90100
0918,1,0000000004,600001,9.939,100
0924,2,0000000001,600001,11.874,80100
0918,1,0000000006,600001,10.416,90100
0920,2,0000000001,600001,11.818,10100
0922,1,0000000006,600001,10.099,60100
0917,2,0000000009,600001,11.476,60100
0924,1,0000000007,600001,10.457,100
0919,2,0000000003,600001,11.464,10100
0919,1,0000000004,600001,10.183,30100
0918,2,0000000006,600001,11.570,10100
0921,1,0000000007,600001,10.322,70100
0915,2,0000000007,600001,11.124,10100
0921,1,0000000002,600001,10.065,100
0922,2,0000000003,600001,11.506,10100
0921,1,0000000005,600001,10.318,70100
0919,2,0000000002,600001,11.712,100
0916,1,0000000005,600001,9.917,100
0922,2,0000000007,600001,11.316,30100
0920,1,0000000009,600001,10.124,90100
0918,2,0000000007,600001,11.338,90100
0919,1,0000000005,600001,10.158,10100
0924,2,0000000007,600001,11.769,80100
0923,1,0000000006,600001,10.289,60100
0915,2,0000000005,600001,11.862,20100
0920,1,0000000004,600001,10.370,20100
0919,2,0000000009,600001,11.526,60100
0925,1,0000000009,600001,10.423,90100
0925,2,0000000002,600001,11.553,20100
0920,1,0000000004,600001,10.450,50100
0922,2,0000000008,600001,11.398,60100
0918,1,0000000007,600001,10.396,10100
0919,2,0000000007,600001,11.450,50100
0919,1,0000000002,600001,10.125,80100
0923,2,0000000002,600001,11.711,10100
0924,1,0000000007,600001,10.041,50100
0922,2,0000000002,600001,11.826,20100
0924,1,0000000003,600001,10.116,100
0920,2,0000000007,600001,11.171,50100
0915,1,0000000007,600001,10.054,40100
0920,2,0000000007,600001,11.154,10100
0921,1,0000000002,600001,10.454,80100
0921,2,0000000009,600001,11.629,40100
0923,1,0000000006,600001,10.202,50100
0925,2,0000000001,600001,11.177,100
0921,1,0000000006,600001,10.450,80100
0924,2,0000000002,600001,11.558,10100
0921,1,0000000009,600001,9.926,60100
0916,2,0000000008,600001,11.683,90100
0917,1,0000000004,600001,10.015,100
0924,2,0000000009,600001,11.823,40100
0917,1,0000000007,600001,10.457,60100
0921,2,0000000003,600001,11.381,70100
0916,1,0000000001,600001,10.231,100
0917,2,0000000009,600001,11.764,90100
0915,1,0000000002,600001,10.323,100
0923,2,0000000005,600001,11.277,20100
0922,1,0000000005,600001,10.483,90100
0924,2,0000000006,600001,11.171,90100
0923,1,0000000003,600001,10.164,70100
0925,2,0000000002,600001,11.363,100
0916,1,0000000008,600001,10.231,50100
0915,2,0000000002,600001,11.374,50100
0921,1,0000000004,600001,10.353,50100
0915,2,0000000005,600001,11.396,90100
0917,1,0000000002,600001,10.347,100
0922,2,0000000009,600001,11.826,80100
0918,1,0000000003,600001,10.110,20100
0920,2,0000000005,600001,11.392,20100
0923,1,0000000009,600001,10.089,30100
0923,2,0000000002,600001,11.397,30100
0920,1,0000000006,600001,10.228,80100
0924,2,0000000009,600001,11.416,10100
0916,1,0000000001,600001,10.246,10100
0925,2,0000000004,600001,11.565,90100
0919,1,0000000006,600001,10.093,50100
0915,2,0000000002,600001,11.877,50100
0920,1,0000000007,600001,10.118,10100
0920,2,0000000003,600001,11.512,20100
0917,1,0000000001,600001,10.113,40100
0919,2,0000000001,600001,11.526,100
0925,1,0000000001,600001,10.061,10100
0924,2,0000000001,600001,11.529,90100
0919,1,0000000003,600001,10.246,80100
0925,2,0000000008,600001,11.560,70100
0917,1,0000000005,600001,10.274,10100
0925,2,0000000003,600001,11.512,100
0923,1,0000000007,600001,10.330,100
0925,2,0000000002,600001,11.822,40100
0922,1,0000000006,600001,10.350,90100
0915,2,0000000009,600001,11.372,50100
0920,1,0000000008,600001,10.117,60100
0923,2,0000000002,600001,11.512,60100
0924,1,0000000001,600001,10.467,100
0924,2,0000000001,600001,11.345,30100
0923,1,0000000005,600001,9.909,100
0917,2,0000000003,600001,11.597,30100
0924,1,0000000005,600001,10.343,60100
0922,2,0000000004,600001,11.801,100
0922,1,0000000001,600001,10.294,90100
0920,2,0000000001,600001,11.325,60100
0916,1,0000000002,600001,10.431,50100
0923,2,0000000006,600001,11.364,50100
0925,1,0000000003,600001,10.089,60100
0923,2,0000000007,600001,11.242,60100
0923,1,0000000008,600001,10.279,70100
0919,2,0000000006,600001,11.726,100
0923,1,0000000002,600001,9.982,70100
0923,2,0000000006,600001,11.110,30100
0925,1,0000000002,600001,10.332,60100
0921,2,0000000002,600001,11.171,30100
0921,1,0000000003,600001,10.175,60100
0922,2,0000000008,600001,11.136,10100
0916,1,0000000008,600001,10.295,40100
0925,2,0000000009,600001,11.198,40100
0916,1,0000000008,600001,10.132,40100
0917,2,0000000003,600001,11.290,70100
0923,1,0000000007,600001,10.340,70100
0922,2,0000000004,600001,11.854,20100
0916,1,0000000001,600001,10.132,20100
0922,2,0000000002,600001,11.542,50100
0925,1,0000000007,600001,10.069,90100
0925,2,0000000008,600001,11.359,30100
0919,1,0000000007,600001,10.116,80100
0920,2,0000000007,600001,11.792,40100
0924,1,0000000008,600001,10.335,20100
0921,2,0000000004,600001,11.244,40100
0920,1,0000000003,600001,10.345,30100
0918,2,0000000004,600001,11.104,80100
0917,1,0000000009,600001,10.405,90100
0920,2,0000000005,600001,11.384,10100
0917,1,0000000002,600001,9.955,80100
0916,2,0000000007,600001,11.446,10100
0922,1,0000000002,600001,10.381,60100
0925,2,0000000006,600001,11.347,80100
0916,1,0000000007,600001,10.318,60100
0919,2,0000000008,600001,11.135,100
0915,1,0000000009,600001,10.176,80100
0923,2,0000000002,600001,11.226,50100
0922,1,0000000005,600001,10.299,50100
0925,2,0000000005,600001,11.577,50100
0923,1,0000000005,600001,10.134,10100
0924,2,0000000005,600001,11.597,30100
0920,1,0000000009,600001,9.925,40100
0922,2,0000000005,600001,11.319,20100
0923,1,0000000009,600001,10.012,100
0919,2,0000000006,600001,11.360,100
0916,1,0000000007,600001,10.148,60100
0915,2,0000000006,600001,11.799,30100
0915,1,0000000006,600001,10.208,30100
0925,2,0000000005,600001,11.898,100
0916,1,0000000003,600001,10.214,20100
0924,2,0000000006,600001,11.200,20100
0919,1,0000000008,600001,10.141,80100
0916,2,0000000008,600001,11.128,100
0925,1,0000000005,600001,10.134,60100
0923,2,0000000001,600001,11.611,30100
0922,1,0000000006,600001,10.091,50100
0917,2,0000000006,600001,11.867,70100
0922,1,0000000007,600001,10.157,60100
0924,2,0000000002,600001,11.881,60100
0921,1,0000000007,600001,10.179,80100
0918,2,0000000003,600001,11.285,10100
0921,1,0000000005,600001,9.947,80100
0916,2,0000000006,600001,11.390,30100
0923,1,0000000006,600001,10.410,80100
0917,2,0000000007,600001,11.881,80100
0920,1,0000000005,600001,10.157,50100
0920,2,0000000005,600001,11.513,10100
0919,1,0000000006,600001,10.265,30100
0918,2,0000000004,600001,11.141,90100
0918,1,0000000007,600001,10.113,30100
0920,2,0000000004,600001,11.189,40100
0920,1,0000000008,600001,9.943,80100
0922,2,0000000007,600001,11.119,80100
0916,1,0000000006,600001,10.293,90100
0921,2,0000000003,600001,11.397,50100
0925,1,0000000009,600001,9.958,60100
0921,2,0000000008,600001,11.506,20100
0923,1,0000000004,600001,10.317,10100
0917,2,0000000007,600001,11.327,50100
0923,1,0000000002,600001,9.987,20100
0917,2,0000000004,600001,11.410,40100
0922,1,0000000006,600001,9.928,80100
0923,2,0000000004,600001,11.869,40100
0919,1,0000000007,600001,10.271,60100
0917,2,0000000005,600001,11.436,70100
0919,1,0000000009,600001,10.287,50100
0915,2,0000000006,600001,11.586,20100
0919,1,0000000001,600001,10.470,40100
0916,2,0000000006,600001,11.673,40100
0918,1,0000000008,600001,10.459,10100
0925,2,0000000009,600001,11.605,60100
0915,1,0000000004,600001,10.463,50100
0922,2,0000000001,600001,11.578,10100
0918,1,0000000002,600001,10.214,30100
0915,2,0000000009,600001,11.405,80100
0920,1,0000000002,600001,10.415,90100
0916,2,0000000002,600001,11.366,30100
0922,1,0000000007,600001,10.418,50100
0919,2,0000000009,600001,11.107,70100
0918,1,0000000007,600001,10.378,50100
0917,2,0000000006,600001,11.310,40100
0919,1,0000000006,600001,10.135,30100
0922,2,0000000007,600001,11.874,40100
0915,1,0000000008,600001,10.360,80100
0919,2,0000000005,600001,11.728,20100
0919,1,0000000004,600001,10.326,10100
0925,2,0000000003,600001,11.603,80100
0925,1,0000000009,600001,9.935,10100
0921,2,0000000007,600001,11.691,80100
0920,1,0000000005,600001,10.055,90100
0919,2,0000000008,600001,11.530,60100
0924,1,0000000004,600001,10.116,10100
0918,2,0000000009,600001,11.623,20100
0918,1,0000000005,600001,10.495,80100
0920,2,0000000009,600001,11.737,100
0921,1,0000000008,600001,9.967,50100
0925,2,0000000006,600001,11.404,40100
0917,1,0000000005,600001,10.231,30100
0921,2,0000000001,600001,11.152,50100
0923,1,0000000002,600001,10.285,80100
0924,2,0000000006,600001,11.586,90100
0920,1,0000000005,600001,10.179,70100
0922,2,0000000001,600001,11.668,50100
0919,1,0000000003,600001,10.212,70100
0922,2,0000000006,600001,11.698,20100
0920,1,0000000004,600001,10.391,80100
0920,2,0000000002,600001,11.551,10100
0924,1,0000000008,600001,10.324,30100
0922,2,0000000005,600001,11.668,10100
0921,1,0000000005,600001,10.477,10100
0925,2,0000000001,600001,11.761,60100
0915,1,0000000002,600001,10.451,60100
0917,2,0000000006,600001,11.136,90100
0915,1,0000000009,600001,10.317,100
0915,2,0000000001,600001,11.570,20100
0917,1,0000000003,600001,10.362,10100
0916,2,0000000001,600001,11.878,70100
0924,1,0000000007,600001,10.185,80100
0922,2,0000000008,600001,11.485,20100
0918,1,0000000003,600001,9.998,10100
0920,2,0000000003,600001,11.735,30100
0916,1,0000000004,600001,9.969,70100
0918,2,0000000002,600001,11.876,80100
0921,1,0000000008,600001,10.159,20100
0924,2,0000000001,600001,11.232,50100
0922,1,0000000007,600001,10.197,100
0922,2,0000000008,600001,11.704,20100
0917,1,0000000003,600001,10.342,80100
0919,2,0000000006,600001,11.717,70100
0920,1,0000000004,600001,10.365,10100
0920,2,0000000008,600001,11.754,40100
0915,1,0000000005,600001,10.028,80100
0918,2,0000000004,600001,11.791,90100
0918,1,0000000006,600001,10.262,40100
0915,2,0000000007,600001,11.572,100
0925,1,0000000009,600001,10.132,30100
0922,2,0000000005,600001,11.248,20100
0918,1,0000000005,600001,10.406,70100
0925,2,0000000005,600001,11.703,90100
0921,1,0000000002,600001,10.092,90100
0921,2,0000000004,600001,11.712,10100
0921,1,0000000004,600001,10.077,90100
0925,2,0000000002,600001,11.232,90100
0924,1,0000000003,600001,9.921,40100
0923,2,0000000001,600001,11.184,100
0925,1,0000000004,600001,10.452,10100
0917,2,0000000004,600001,11.430,100
0923,1,0000000004,600001,10.305,30100
0924,2,0000000005,600001,11.288,50100
0920,1,0000000008,600001,9.948,60100
0915,2,0000000009,600001,11.504,10100
0921,1,0000000004,600001,10.455,30100
0919,2,0000000007,600001,11.218,30100
0917,1,0000000008,600001,10.055,50100
0922,2,0000000001,600001,11.244,30100
0919,1,0000000006,600001,10.013,30100
0923,2,0000000008,600001,11.195,10100
0916,1,0000000001,600001,10.387,50100
0922,2,0000000008,600001,11.383,10100
0923,1,0000000004,600001,9.909,100
0923,2,0000000008,600001,11.421,80100
0921,1,0000000006,600001,10.027,100
0919,2,0000000003,600001,11.251,100
0923,1,0000000009,600001,10.070,100
0921,2,0000000009,600001,11.737,60100
0915,1,0000000008,600001,10.069,70100
0925,2,0000000003,600001,11.336,60100
0924,1,0000000007,600001,10.282,70100
0921,2,0000000006,600001,11.588,100
0916,1,0000000005,600001,10.475,50100
0916,2,0000000005,600001,11.549,70100
0917,1,0000000008,600001,10.303,100
0925,2,0000000008,600001,11.488,20100
0919,1,0000000006,600001,9.927,60100
0920,2,0000000007,600001,11.190,80100
0923,1,0000000004,600001,10.132,30100
0915,2,0000000006,600001,11.584,90100
0916,1,0000000002,600001,10.176,60100
0918,2,0000000008,600001,11.821,80100
0921,1,0000000002,600001,10.125,80100
0918,2,0000000004,600001,11.737,20100
0925,1,0000000007,600001,10.209,100
0922,2,0000000007,600001,11.433,50100
0919,1,0000000005,600001,10.068,10100
0917,2,0000000009,600001,11.886,10100
0919,1,0000000006,600001,10.302,90100
0917,2,0000000009,600001,11.130,20100
0915,1,0000000004,600001,9.901,80100
0923,2,0000000008,600001,11.535,40100
0925,1,0000000006,600001,10.082,30100
0918,2,0000000001,600001,11.504,20100
0917,1,0000000006,600001,9.991,60100
0918,2,0000000001,600001,11.128,80100
0922,1,0000000003,600001,10.497,40100
