600001,0000000004,0000000005,9.901,28200
600001,0000000008,0000000005,9.901,21900
600001,0000000008,0000000007,9.901,100
600001,0000000008,0000000005,9.901,38100
600001,0000000002,0000000005,9.901,22000
600001,0000000002,0000000002,9.901,18100
600001,0000000007,0000000002,9.902,12000
600001,0000000007,0000000003,9.902,100
600001,0000000007,0000000001,9.902,18000
600001,0000000006,0000000001,9.902,30100
600001,0000000009,0000000001,9.902,12000
600001,0000000009,0000000001,9.902,28100
600001,0000000001,0000000001,9.902,30100
600001,0000000009,0000000001,9.902,21900
600001,0000000009,0000000007,9.902,20100
600001,0000000009,0000000003,9.902,38100
600001,0000000002,0000000003,9.902,40100
600001,0000000008,0000000003,9.902,11900
600001,0000000008,0000000006,9.902,30100
600001,0000000008,0000000009,9.902,10100
600001,0000000008,0000000002,9.902,8000
600001,0000000007,0000000002,9.902,12100
600001,0000000007,0000000003,9.902,100
600001,0000000007,0000000002,9.902,27900
600001,0000000001,0000000002,9.902,32200
600001,0000000001,0000000008,9.902,100
600001,0000000001,0000000002,9.902,27800
600001,0000000005,0000000002,9.902,20100
600001,0000000001,0000000002,9.902,32200
600001,0000000001,0000000006,9.902,47900
600001,0000000004,0000000006,9.902,12200
600001,0000000004,0000000009,9.902,30100
600001,0000000004,0000000004,9.902,17800
600001,0000000009,0000000004,9.902,10100
600001,0000000006,0000000004,9.902,100
600001,0000000005,0000000004,9.902,32100
600001,0000000005,0000000003,9.902,8000
600001,0000000005,0000000003,9.902,40100
600001,0000000008,0000000003,9.902,10100
600001,0000000001,0000000003,9.902,21900
600001,0000000001,0000000001,9.902,20100
600001,0000000001,0000000008,9.902,28100
600001,0000000001,0000000008,9.902,2000
600001,0000000001,0000000001,9.902,60100
600001,0000000001,0000000009,9.902,8000
600001,0000000004,0000000009,9.902,62100
600001,0000000004,0000000002,9.902,10100
600001,0000000004,0000000009,9.902,7900
600001,0000000008,0000000009,9.902,32200
600001,0000000008,0000000004,9.902,47900
600001,0000000007,0000000004,9.902,100
600001,0000000005,0000000004,9.902,42100
600001,0000000005,0000000008,9.902,8000
600001,0000000008,0000000008,9.902,12100
600001,0000000008,0000000005,9.902,40100
600001,0000000008,0000000008,9.902,7900
600001,0000000008,0000000008,9.902,12200
600001,0000000008,0000000004,9.902,27900
600001,0000000004,0000000004,9.902,40100
600001,0000000008,0000000004,9.902,100
600001,0000000005,0000000004,9.902,2000
600001,0000000005,0000000008,9.902,20100
600001,0000000005,0000000006,9.902,100
600001,0000000005,0000000002,9.902,57900
600001,0000000004,0000000002,9.902,100
600001,0000000003,0000000002,9.902,20100
600001,0000000005,0000000002,9.902,2000
600001,0000000005,0000000005,9.902,50100
600001,0000000005,0000000006,9.902,10100
600001,0000000005,0000000006,9.902,17900
600001,0000000009,0000000006,9.902,50100
600001,0000000002,0000000006,9.902,10100
600001,0000000004,0000000006,9.902,100
600001,0000000003,0000000006,9.902,11900
600001,0000000003,0000000009,9.902,60100
600001,0000000003,0000000001,9.902,100
600001,0000000003,0000000005,9.902,18000
600001,0000000008,0000000005,9.902,100
600001,0000000006,0000000005,9.902,52000
600001,0000000006,0000000008,9.902,18100
600001,0000000008,0000000008,9.902,10100
600001,0000000004,0000000008,9.902,1900
600001,0000000004,0000000005,9.902,78200
600001,0000000008,0000000005,9.902,11900
600001,0000000008,0000000001,9.902,40100
600001,0000000008,0000000001,9.902,8100
600001,0000000001,0000000001,9.902,32000
600001,0000000001,0000000006,9.902,18100
600001,0000000006,0000000006,9.902,2000
600001,0000000006,0000000002,9.902,30100
600001,0000000006,0000000006,9.902,58000
600001,0000000001,0000000006,9.902,32100
600001,0000000001,0000000005,9.902,100
600001,0000000001,0000000001,9.902,40100
600001,0000000001,0000000004,9.902,7800
600001,0000000003,0000000004,9.902,100
600001,0000000005,0000000004,9.902,12200
600001,0000000005,0000000001,9.902,30100
600001,0000000005,0000000003,9.902,10100
600001,0000000005,0000000006,9.902,17700
600001,0000000006,0000000006,9.902,62400
600001,0000000006,0000000006,9.902,27700
600001,0000000006,0000000006,9.902,42400
600001,0000000006,0000000009,9.902,10100
600001,0000000006,0000000004,9.902,100
600001,0000000006,0000000001,9.902,17500
600001,0000000004,0000000001,9.902,40100
600001,0000000003,0000000001,9.902,22500
600001,0000000003,0000000004,9.902,17600
600001,0000000008,0000000004,9.902,42500
600001,0000000008,0000000005,9.902,17600
600001,0000000006,0000000005,9.902,22500
600001,0000000006,0000000003,9.902,10100
600001,0000000006,0000000006,9.902,17500
600001,0000000001,0000000006,9.902,22600
600001,0000000001,0000000007,9.902,10100
600001,0000000001,0000000001,9.902,7400
600001,0000000001,0000000001,9.902,12700
600001,0000000001,0000000005,9.902,30100
600001,0000000001,0000000004,9.902,47300
600001,0000000001,0000000004,9.902,20100
600001,0000000008,0000000004,9.902,12700
600001,0000000008,0000000009,9.902,57400
600001,0000000003,0000000009,9.902,30100
600001,0000000009,0000000009,9.902,2600
600001,0000000009,0000000002,9.902,57500
600001,0000000001,0000000002,9.902,100
600001,0000000009,0000000002,9.902,100
600001,0000000003,0000000002,9.902,2400
600001,0000000003,0000000005,9.902,100
600001,0000000003,0000000003,9.902,30100
600001,0000000003,0000000001,9.902,100
600001,0000000003,0000000002,9.902,57400
600001,0000000003,0000000002,9.902,22700
600001,0000000003,0000000007,9.902,100
600001,0000000003,0000000008,9.902,37300
600001,0000000006,0000000008,9.902,100
600001,0000000006,0000000008,9.902,10100
600001,0000000003,0000000008,9.902,32600
600001,0000000003,0000000006,9.902,20100
600001,0000000003,0000000001,9.902,100
600001,0000000003,0000000006,9.902,37300
600001,0000000001,0000000006,9.902,12800
600001,0000000001,0000000007,9.902,40100
600001,0000000001,0000000008,9.902,7200
600001,0000000005,0000000008,9.902,72900
600001,0000000005,0000000009,9.902,7200
600001,0000000002,0000000009,9.902,30100
600001,0000000005,0000000009,9.902,2800
600001,0000000005,0000000007,9.902,7300
600001,0000000003,0000000007,9.902,12800
600001,0000000003,0000000002,9.902,27300
600001,0000000004,0000000002,9.902,22800
600001,0000000004,0000000004,9.902,100
600001,0000000004,0000000001,9.902,57200
600001,0000000006,0000000001,9.902,12900
600001,0000000006,0000000004,9.902,100
600001,0000000006,0000000004,9.902,10100
600001,0000000006,0000000002,9.902,47000
600001,0000000007,0000000002,9.902,13100
600001,0000000007,0000000008,9.902,40100
600001,0000000007,0000000001,9.902,6900
600001,0000000005,0000000001,9.902,3200
600001,0000000005,0000000001,9.902,30100
600001,0000000005,0000000001,9.902,36800
600001,0000000004,0000000001,9.903,13300
600001,0000000004,0000000004,9.903,10100
600001,0000000004,0000000001,9.903,26700
600001,0000000008,0000000001,9.903,13400
600001,0000000008,0000000001,9.903,36700
600001,0000000007,0000000001,9.903,3400
600001,0000000007,0000000003,9.903,46700
600001,0000000001,0000000003,9.903,43400
600001,0000000001,0000000004,9.903,16700
600001,0000000009,0000000004,9.903,10100
600001,0000000003,0000000004,9.903,23300
600001,0000000003,0000000005,9.903,36800
600001,0000000003,0000000005,9.903,100
600001,0000000004,0000000005,9.903,3200
600001,0000000004,0000000006,9.903,20100
600001,0000000004,0000000007,9.903,16800
600001,0000000001,0000000007,9.903,60100
600001,0000000006,0000000007,9.903,3200
600001,0000000006,0000000004,9.903,20100
600001,0000000006,0000000005,9.903,30100
600001,0000000006,0000000004,9.903,6700
600001,0000000006,0000000004,9.903,53400
600001,0000000006,0000000004,9.903,26700
600001,0000000009,0000000004,9.903,10100
600001,0000000005,0000000004,9.903,3300
600001,0000000005,0000000003,9.903,20100
600001,0000000005,0000000006,9.903,26700
600001,0000000005,0000000006,9.903,100
600001,0000000008,0000000006,9.903,20100
600001,0000000009,0000000006,9.903,13200
600001,0000000009,0000000003,9.903,20100
600001,0000000009,0000000009,9.903,100
600001,0000000009,0000000002,9.903,16700
600001,0000000008,0000000002,9.903,73400
600001,0000000008,0000000009,9.903,16700
600001,0000000001,0000000009,9.903,33400
600001,0000000001,0000000001,9.903,26700
600001,0000000002,0000000001,9.903,20100
600001,0000000001,0000000001,9.903,13300
600001,0000000001,0000000009,9.903,36800
600001,0000000009,0000000009,9.903,100
600001,0000000005,0000000009,9.903,13200
600001,0000000005,0000000001,9.903,50100
600001,0000000005,0000000008,9.903,100
600001,0000000005,0000000005,9.903,10100
600001,0000000005,0000000005,9.903,6600
600001,0000000003,0000000005,9.903,43500
600001,0000000003,0000000008,9.903,36600
600001,0000000008,0000000008,9.903,53500
600001,0000000008,0000000007,9.903,6600
600001,0000000006,0000000007,9.903,63500
600001,0000000006,0000000009,9.903,100
600001,0000000006,0000000005,9.903,26500
600001,0000000008,0000000005,9.903,100
600001,0000000007,0000000005,9.903,13500
600001,0000000007,0000000008,9.903,6600
600001,0000000004,0000000008,9.903,20100
600001,0000000008,0000000008,9.903,3400
600001,0000000008,0000000009,9.903,6700
600001,0000000007,0000000009,9.903,23400
600001,0000000007,0000000001,9.903,6700
600001,0000000006,0000000001,9.903,10100
600001,0000000006,0000000001,9.903,13300
600001,0000000006,0000000004,9.903,16800
600001,0000000002,0000000004,9.903,30100
600001,0000000005,0000000004,9.903,10100
600001,0000000004,0000000004,9.903,3100
600001,0000000004,0000000004,9.903,47000
600001,0000000002,0000000004,9.903,13100
600001,0000000002,0000000006,9.903,40100
600001,0000000002,0000000005,9.903,100
600001,0000000002,0000000002,9.903,26800
600001,0000000008,0000000002,9.903,20100
600001,0000000007,0000000002,9.903,20100
600001,0000000007,0000000002,9.903,13100
600001,0000000007,0000000005,9.903,27000
600001,0000000007,0000000005,9.903,53100
600001,0000000007,0000000003,9.903,7000
600001,0000000006,0000000003,9.903,43100
600001,0000000006,0000000003,9.903,27000
600001,0000000006,0000000003,9.903,33100
600001,0000000006,0000000008,9.903,37000
600001,0000000001,0000000008,9.903,10100
600001,0000000006,0000000008,9.903,3000
600001,0000000006,0000000006,9.903,17100
600001,0000000008,0000000006,9.903,33000
600001,0000000008,0000000001,9.903,47100
600001,0000000005,0000000001,9.903,20100
600001,0000000006,0000000001,9.903,2900
600001,0000000006,0000000002,9.903,40100
600001,0000000006,0000000003,9.903,37100
600001,0000000005,0000000003,9.903,13000
600001,0000000005,0000000009,9.903,30100
600001,0000000005,0000000002,9.903,10100
600001,0000000005,0000000004,9.903,10100
600001,0000000005,0000000004,9.903,26800
600001,0000000003,0000000004,9.903,10100
600001,0000000008,0000000004,9.903,23200
600001,0000000008,0000000006,9.903,56900
600001,0000000003,0000000006,9.903,3200
600001,0000000003,0000000006,9.903,16900
600001,0000000005,0000000006,9.903,40100
600001,0000000006,0000000006,9.903,100
600001,0000000008,0000000006,9.903,13000
600001,0000000008,0000000001,9.903,77100
600001,0000000009,0000000001,9.903,13000
600001,0000000009,0000000009,9.903,37100
600001,0000000007,0000000009,9.903,53000
600001,0000000007,0000000002,9.903,10100
600001,0000000007,0000000005,9.903,10100
600001,0000000007,0000000009,9.903,6900
600001,0000000007,0000000009,9.903,70100
600001,0000000003,0000000009,9.903,13100
600001,0000000003,0000000009,9.903,17000
600001,0000000003,0000000009,9.903,43100
600001,0000000003,0000000009,9.903,17000
600001,0000000007,0000000009,9.903,20100
600001,0000000001,0000000009,9.903,20100
600001,0000000006,0000000009,9.903,20100
600001,0000000006,0000000009,9.903,100
600001,0000000009,0000000009,9.903,12700
600001,0000000009,0000000004,9.903,57400
600001,0000000008,0000000004,9.903,22700
600001,0000000008,0000000009,9.903,10100
600001,0000000008,0000000007,9.903,17300
600001,0000000008,0000000007,9.903,50100
600001,0000000002,0000000007,9.903,12700
600001,0000000002,0000000006,9.903,67400
600001,0000000009,0000000006,9.903,12700
600001,0000000009,0000000003,9.903,17400
600001,0000000009,0000000003,9.903,20100
600001,0000000008,0000000003,9.903,52600
600001,0000000008,0000000001,9.903,17500
600001,0000000003,0000000001,9.903,10100
600001,0000000001,0000000001,9.903,22500
600001,0000000001,0000000001,9.903,100
600001,0000000001,0000000001,9.903,7500
600001,0000000002,0000000001,9.903,50100
600001,0000000007,0000000001,9.903,22500
600001,0000000007,0000000007,9.903,17600
600001,0000000005,0000000007,9.903,42500
600001,0000000005,0000000005,9.903,47600
600001,0000000009,0000000005,9.903,12500
600001,0000000009,0000000008,9.903,20100
600001,0000000009,0000000006,9.903,100
600001,0000000009,0000000005,9.903,7400
600001,0000000003,0000000005,9.903,2700
600001,0000000003,0000000001,9.903,100
600001,0000000003,0000000001,9.903,70100
600001,0000000003,0000000007,9.903,7200
600001,0000000001,0000000007,9.903,10100
600001,0000000005,0000000007,9.903,100
600001,0000000009,0000000007,9.903,100
600001,0000000002,0000000007,9.903,2600
600001,0000000002,0000000006,9.903,30100
600001,0000000002,0000000003,9.903,37400
600001,0000000003,0000000003,9.903,32700
600001,0000000003,0000000001,9.903,7400
600001,0000000004,0000000001,9.903,50100
600001,0000000007,0000000001,9.903,2600
600001,0000000007,0000000009,9.903,67500
600001,0000000006,0000000009,9.903,12600
600001,0000000006,0000000007,9.903,10100
600001,0000000006,0000000002,9.903,17400
600001,0000000002,0000000002,9.903,20100
600001,0000000006,0000000002,9.903,20100
600001,0000000002,0000000002,9.903,2500
600001,0000000002,0000000007,9.903,47600
600001,0000000008,0000000007,9.903,12500
600001,0000000008,0000000002,9.903,17600
600001,0000000003,0000000002,9.903,32500
600001,0000000003,0000000007,9.903,7600
600001,0000000003,0000000007,9.903,22500
600001,0000000003,0000000009,9.903,20100
600001,0000000003,0000000005,9.903,20100
600001,0000000003,0000000002,9.903,20100
600001,0000000003,0000000005,9.903,7300
600001,0000000004,0000000005,9.903,10100
600001,0000000001,0000000005,9.903,32700
600001,0000000001,0000000007,9.903,17400
600001,0000000002,0000000007,9.903,20100
600001,0000000004,0000000007,9.904,10100
600001,0000000004,0000000007,9.904,100
600001,0000000001,0000000007,9.904,2400
600001,0000000001,0000000002,9.904,17700
600001,0000000001,0000000002,9.904,52400
600001,0000000001,0000000008,9.904,20100
600001,0000000001,0000000004,9.904,7600
600001,0000000004,0000000004,9.904,70100
600001,0000000005,0000000004,9.904,12400
600001,0000000005,0000000002,9.904,67700
600001,0000000001,0000000002,9.904,2400
600001,0000000001,0000000008,9.904,100
600001,0000000001,0000000007,9.904,47600
600001,0000000007,0000000007,9.904,22500
600001,0000000007,0000000001,9.904,100
600001,0000000007,0000000006,9.904,27500
600001,0000000009,0000000006,9.904,20100
600001,0000000007,0000000006,9.904,32500
600001,0000000007,0000000007,9.904,57600
600001,0000000005,0000000007,9.904,100
600001,0000000008,0000000007,9.904,10100
600001,0000000009,0000000007,9.904,2300
600001,0000000009,0000000004,9.904,67800
600001,0000000005,0000000004,9.904,2300
600001,0000000005,0000000004,9.904,7800
600001,0000000009,0000000004,9.904,100
600001,0000000002,0000000004,9.904,2200
600001,0000000002,0000000004,9.904,17900
600001,0000000003,0000000004,9.904,32200
600001,0000000003,0000000009,9.904,30100
600001,0000000003,0000000001,9.904,20100
600001,0000000003,0000000001,9.904,7700
600001,0000000008,0000000001,9.904,20100
600001,0000000004,0000000001,9.904,40100
600001,0000000009,0000000001,9.904,2200
600001,0000000009,0000000009,9.904,100
600001,0000000009,0000000004,9.904,60100
600001,0000000009,0000000003,9.904,17700
600001,0000000008,0000000003,9.904,42400
600001,0000000008,0000000001,9.904,100
600001,0000000008,0000000008,9.904,17600
600001,0000000009,0000000008,9.904,2500
600001,0000000009,0000000009,9.904,10100
600001,0000000009,0000000004,9.904,67500
600001,0000000006,0000000004,9.904,22600
600001,0000000006,0000000001,9.904,7500
600001,0000000009,0000000001,9.904,32600
600001,0000000009,0000000006,9.904,10100
600001,0000000009,0000000004,9.904,10100
600001,0000000009,0000000009,9.904,30100
600001,0000000009,0000000005,9.904,7200
600001,0000000002,0000000005,9.904,32900
600001,0000000002,0000000007,9.904,47200
600001,0000000003,0000000007,9.904,22900
600001,0000000003,0000000006,9.904,47200
600001,0000000007,0000000006,9.904,10100
600001,0000000004,0000000006,9.904,12800
600001,0000000004,0000000006,9.904,17300
600001,0000000008,0000000006,9.904,22800
600001,0000000008,0000000005,9.904,100
600001,0000000008,0000000002,9.904,57200
600001,0000000009,0000000002,9.904,22900
600001,0000000009,0000000004,9.904,7200
600001,0000000009,0000000004,9.904,100
600001,0000000003,0000000004,9.904,32800
600001,0000000003,0000000002,9.904,40100
600001,0000000003,0000000007,9.904,7200
600001,0000000002,0000000007,9.904,50100
600001,0000000007,0000000007,9.904,22800
600001,0000000007,0000000004,9.904,27300
600001,0000000009,0000000004,9.904,2800
600001,0000000009,0000000004,9.904,20100
600001,0000000009,0000000007,9.904,27200
600001,0000000001,0000000007,9.904,100
600001,0000000009,0000000007,9.904,32800
600001,0000000009,0000000003,9.904,7300
600001,0000000004,0000000003,9.904,2800
600001,0000000004,0000000008,9.904,7300
600001,0000000002,0000000008,9.904,50100
600001,0000000005,0000000008,9.904,12700
600001,0000000005,0000000009,9.904,100
600001,0000000005,0000000001,9.904,10100
600001,0000000005,0000000003,9.904,37200
600001,0000000001,0000000003,9.904,2900
600001,0000000001,0000000004,9.904,30100
600001,0000000001,0000000004,9.904,50100
600001,0000000001,0000000006,9.904,7000
600001,0000000001,0000000006,9.904,100
600001,0000000006,0000000006,9.904,100
600001,0000000008,0000000006,9.904,10100
600001,0000000002,0000000006,9.904,50100
600001,0000000002,0000000006,9.904,10100
600001,0000000008,0000000006,9.904,2600
600001,0000000008,0000000008,9.904,67500
600001,0000000009,0000000008,9.904,12600
